FG,H,PP,RA,SLP,SN,T,TM,TS,Tm,V,VG,VM,VV,altitud,continente,dia,estacion,idEstacion,latitud,longitud,mes,pais,year 
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,6, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,0,-,-,-,29.6,31,-,28,19.6,-,22.2,11.3,6,Oceanía,7, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,5, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,6, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,0,-,-,-,27.3,30,-,26,-,-,-,9,6,Oceanía,7, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,8, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,9, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,24, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,2, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,3, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Mayo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,26, Nauru Airport,,-0.53,166.91,Mayo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,29, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,30, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,8, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,9, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,0,-,-,-,29.3,30,-,28,10.2,-,14.8,11.3,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,24, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,0,-,1005.9,-,28.2,29.2,-,27.3,10.4,-,18.3,-,0,Oceanía,26, NAURU,,-0.5,166.91,Enero,Nauru,2000
-,-,0,-,1006.8,-,28.2,30.3,-,27.3,13.1,-,24.1,-,0,Oceanía,27, NAURU,,-0.5,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,Oceanía,28, NAURU,,-0.5,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,5, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,6, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,7, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Junio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,26, Nauru Airport,,-0.53,166.91,Junio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,27, Nauru Airport,,-0.53,166.91,Junio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,6, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,7, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,8, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,0,-,-,-,28.2,30,-,27,17.8,-,18.3,11.3,6,Oceanía,8, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,9, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,7, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,8, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,9, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,24, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,26, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,24, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,26, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,27, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,26, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,27, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,28, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,0,-,-,-,28,30,-,27,15.4,-,25.9,11.3,6,Oceanía,4, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,5, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,6, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,27, Nauru Airport,,-0.53,166.91,Mayo,Nauru,1999
-,-,0,-,-,-,28.8,30,-,28,11.5,-,14.8,11.3,6,Oceanía,28, Nauru Airport,,-0.53,166.91,Mayo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,29, Nauru Airport,,-0.53,166.91,Mayo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,26, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,27, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,Oceanía,29, NAURU,,-0.5,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,Oceanía,30, NAURU,,-0.5,166.91,Enero,Nauru,2000
-,-,0,-,1007.5,-,27.6,29.1,-,26.4,10,-,16.5,-,0,Oceanía,31, NAURU,,-0.5,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,8, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,9, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,28, Nauru Airport,,-0.53,166.91,Junio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,29, Nauru Airport,,-0.53,166.91,Junio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,30, Nauru Airport,,-0.53,166.91,Junio,Nauru,1999
-,-,0,-,-,-,28.3,31,-,27,8.1,-,18.3,11.3,6,Oceanía,9, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,27, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,28, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,29, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,28, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,29, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,30, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,31, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,29, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,30, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,31, Nauru Airport,,-0.53,166.91,Julio,Nauru,1999
-,-,0,-,-,-,28.8,32,-,27,14.8,-,22.2,11.3,6,Oceanía,7, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,8, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,0,-,-,-,27.8,30,-,26,10.6,-,16.5,11.3,6,Oceanía,9, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,18, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,30, Nauru Airport,,-0.53,166.91,Mayo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,31, Nauru Airport,,-0.53,166.91,Mayo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,0,-,-,-,29,-,-,-,19.3,-,24.1,11.3,6,Oceanía,28, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,29, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,30, Nauru Airport,,-0.53,166.91,Abril,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,0,-,-,-,27,-,-,-,13.3,-,16.5,11.3,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,0,-,-,-,28.8,30,-,27,-,-,-,15.1,6,Oceanía,18, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,30, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1999
-,-,0,-,-,-,29.3,30,-,27,24.1,-,25.9,11.3,6,Oceanía,10, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,11, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,12, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,19, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,20, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,21, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,18, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,0,-,-,-,27,-,-,-,14.1,-,18.3,11.3,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,o,-,-,-,-,-,-,-,-,-,-,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,18, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,19, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,20, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,18, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,19, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,0,-,-,-,29.5,31,-,28,18,-,18.3,11.3,6,Oceanía,19, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,20, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,21, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,13, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,14, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,15, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,19, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,20, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,21, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,18, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,19, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,20, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,18, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,19, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,21, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,20, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,21, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,o,-,-,31,33,-,27,10.2,-,13,11.3,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Enero,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,0,-,-,-,26.4,27,-,26,16.9,-,18.3,11.3,6,Oceanía,24, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Febrero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,1, Nauru Airport,,-0.53,166.91,Agosto,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,1, Nauru Airport,,-0.53,166.91,Septiembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,16, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,17, Nauru Airport,,-0.53,166.91,Octubre,Nauru,1998
-,-,0,-,-,-,27.8,30,-,26,-,-,-,8.7,6,Oceanía,24, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Marzo,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,23, Nauru Airport,,-0.53,166.91,Enero,Nauru,1999
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,21, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,22, Nauru Airport,,-0.53,166.91,Marzo,Nauru,2000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,20, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,21, Nauru Airport,,-0.53,166.91,Diciembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,24, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,25, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,Oceanía,26, Nauru Airport,,-0.53,166.91,Noviembre,Nauru,1998
